region,category,parameter,mode,powertrain,unit,value_2022,value_2023,value_2024,growth_rate,threshold,is_small_base,growth_rate_uncapped,fill_method,growth_2022_2023_pct,applied_growth_rate_pct,uncapped_growth_rate_pct,was_capped,note
Norway,Historical,EV stock,Cars,PHEV,Vehicles,200000.0,210000.0,220500.0,0.05,100.0,False,0.05,forward_fill,5.0,5.0,5.0,False,Established market (≥100.0 Vehicles) - historical growth applied
Norway,Historical,EV stock,Trucks,BEV,Vehicles,220.0,1200.0,6545.454545454545,4.454545454545454,100.0,False,4.454545454545454,forward_fill,445.45,445.45,445.45,False,Established market (≥100.0 Vehicles) - historical growth applied
Norway,Historical,EV sales,Trucks,BEV,Vehicles,530.0,700.0,924.5283018867924,0.32075471698113206,100.0,False,0.32075471698113206,forward_fill,32.08,32.08,32.08,False,Established market (≥100.0 Vehicles) - historical growth applied
Norway,Historical,EV stock share,Cars,EV,percent,26.0,29.0,32.34615384615385,0.11538461538461539,1.0,False,0.11538461538461539,forward_fill,11.54,11.54,11.54,False,Established market (≥1.0 percent) - historical growth applied
Norway,Historical,EV sales share,Cars,EV,percent,89.0,93.0,97.17977528089888,0.0449438202247191,1.0,False,0.0449438202247191,forward_fill,4.49,4.49,4.49,False,Established market (≥1.0 percent) - historical growth applied
Norway,Historical,EV stock share,Trucks,EV,percent,0.259999990463257,1.39999997615814,7.538461558212166,4.384615490422439,1.0,False,4.384615490422439,forward_fill,438.46,438.46,438.46,False,Established market (≥1.0 percent) - historical growth applied
Norway,Historical,EV sales share,Trucks,EV,percent,9.19999980926514,11.0,13.152174185715012,0.1956521987013646,1.0,False,0.1956521987013646,forward_fill,19.57,19.57,19.57,False,Established market (≥1.0 percent) - historical growth applied
Norway,Historical,EV stock share,Buses,EV,percent,6.59999990463257,9.89999961853027,14.849999070167534,0.4999999638759714,1.0,False,0.4999999638759714,forward_fill,50.0,50.0,50.0,False,Established market (≥1.0 percent) - historical growth applied
Norway,Historical,EV sales share,Vans,EV,percent,24.0,29.0,35.041666666666664,0.20833333333333334,1.0,False,0.20833333333333334,forward_fill,20.83,20.83,20.83,False,Established market (≥1.0 percent) - historical growth applied
Norway,Historical,EV stock share,Vans,EV,percent,4.09999990463257,5.80000019073486,8.20487877926893,0.41463422576704634,1.0,False,0.41463422576704634,forward_fill,41.46,41.46,41.46,False,Established market (≥1.0 percent) - historical growth applied
Norway,Historical,EV sales share,Buses,EV,percent,48.0,53.0,58.520833333333336,0.10416666666666667,1.0,False,0.10416666666666667,forward_fill,10.42,10.42,10.42,False,Established market (≥1.0 percent) - historical growth applied
Norway,Historical,EV charging points,EV,Publicly available fast,charging points,9100.0,11000.0,13296.703296703296,0.2087912087912088,50.0,False,0.2087912087912088,forward_fill,20.88,20.88,20.88,False,Established market (≥50.0 charging points) - historical growth applied
Norway,Historical,EV charging points,EV,Publicly available slow,charging points,15000.0,16000.0,17066.666666666668,0.06666666666666667,50.0,False,0.06666666666666667,forward_fill,6.67,6.67,6.67,False,Established market (≥50.0 charging points) - historical growth applied
Norway,Historical,EV sales,Buses,BEV,Vehicles,310.0,540.0,940.6451612903226,0.7419354838709677,100.0,False,0.7419354838709677,forward_fill,74.19,74.19,74.19,False,Established market (≥100.0 Vehicles) - historical growth applied
Norway,Historical,EV stock,Buses,BEV,Vehicles,830.0,1200.0,1734.9397590361446,0.4457831325301205,100.0,False,0.4457831325301205,forward_fill,44.58,44.58,44.58,False,Established market (≥100.0 Vehicles) - historical growth applied
Norway,Historical,EV sales,Vans,BEV,Vehicles,7000.0,8800.0,11062.857142857143,0.2571428571428571,100.0,False,0.2571428571428571,forward_fill,25.71,25.71,25.71,False,Established market (≥100.0 Vehicles) - historical growth applied
Norway,Historical,EV stock,Buses,PHEV,Vehicles,69.0,68.0,67.01449275362319,-0.014492753623188406,100.0,True,-0.014492753623188406,forward_fill,-1.45,-1.45,-1.45,False,Established market (≥100.0 Vehicles) - historical growth applied
Norway,Historical,EV sales,Vans,PHEV,Vehicles,220.0,130.0,91.0,-0.3,100.0,False,-0.4090909090909091,forward_fill,-40.91,-30.0,-40.91,True,Small base (<100.0 Vehicles) - capped at 150% (was -40.9%)
Norway,Historical,EV stock,Vans,FCEV,Vehicles,1.0,1.0,1.0,0.0,100.0,True,0.0,forward_fill,0.0,0.0,0.0,False,Established market (≥100.0 Vehicles) - historical growth applied
Norway,Historical,EV stock,Vans,BEV,Vehicles,21000.0,30000.0,42857.142857142855,0.42857142857142855,100.0,False,0.42857142857142855,forward_fill,42.86,42.86,42.86,False,Established market (≥100.0 Vehicles) - historical growth applied
Norway,Historical,EV stock,Vans,PHEV,Vehicles,500.0,660.0,871.2,0.32,100.0,False,0.32,forward_fill,32.0,32.0,32.0,False,Established market (≥100.0 Vehicles) - historical growth applied
Norway,Historical,EV stock,Cars,BEV,Vehicles,590000.0,690000.0,806949.1525423729,0.1694915254237288,100.0,False,0.1694915254237288,forward_fill,16.95,16.95,16.95,False,Established market (≥100.0 Vehicles) - historical growth applied
Norway,Historical,EV sales,Cars,BEV,Vehicles,140000.0,100000.0,71428.57142857143,-0.2857142857142857,100.0,False,-0.2857142857142857,forward_fill,-28.57,-28.57,-28.57,False,Established market (≥100.0 Vehicles) - historical growth applied
Norway,Historical,EV sales,Cars,FCEV,Vehicles,27.0,6.0,4.199999999999999,-0.3,100.0,True,-0.7777777777777778,forward_fill,-77.78,-30.0,-77.78,True,Small base (<100.0 Vehicles) - capped at 150% (was -77.8%)
Norway,Historical,EV stock,Cars,FCEV,Vehicles,260.0,290.0,323.46153846153845,0.11538461538461539,100.0,False,0.11538461538461539,forward_fill,11.54,11.54,11.54,False,Established market (≥100.0 Vehicles) - historical growth applied
Norway,Historical,EV sales,Cars,PHEV,Vehicles,16000.0,10000.0,7000.0,-0.3,100.0,False,-0.375,forward_fill,-37.5,-30.0,-37.5,True,Small base (<100.0 Vehicles) - capped at 150% (was -37.5%)
Poland,Historical,EV charging points,EV,Publicly available fast,charging points,1100.0,1500.0,2045.4545454545457,0.36363636363636365,50.0,False,0.36363636363636365,forward_fill,36.36,36.36,36.36,False,Established market (≥50.0 charging points) - historical growth applied
Poland,Historical,EV charging points,EV,Publicly available slow,charging points,4000.0,4400.0,4840.0,0.1,50.0,False,0.1,forward_fill,10.0,10.0,10.0,False,Established market (≥50.0 charging points) - historical growth applied
Poland,Historical,EV sales share,Cars,EV,percent,6.0,6.59999990463257,7.259999790191657,0.09999998410542836,1.0,False,0.09999998410542836,forward_fill,10.0,10.0,10.0,False,Established market (≥1.0 percent) - historical growth applied
Poland,Historical,EV stock share,Vans,EV,percent,0.129999995231628,0.239999994635582,0.4430769195218074,0.8461538726056187,1.0,True,0.8461538726056187,forward_fill,84.62,84.62,84.62,False,Established market (≥1.0 percent) - historical growth applied
Poland,Historical,EV sales share,Vans,EV,percent,1.79999995231628,3.79999995231628,8.022222233407295,1.111111140545507,1.0,False,1.111111140545507,forward_fill,111.11,111.11,111.11,False,Established market (≥1.0 percent) - historical growth applied
Poland,Historical,EV stock share,Buses,EV,percent,1.29999995231628,1.79999995231628,2.4923076516777773,0.3846153987229946,1.0,False,0.3846153987229946,forward_fill,38.46,38.46,38.46,False,Established market (≥1.0 percent) - historical growth applied
Poland,Historical,EV stock share,Cars,EV,percent,0.310000002384186,0.490000009536743,0.774516153223928,0.58064517989739,1.0,True,0.58064517989739,forward_fill,58.06,58.06,58.06,False,Established market (≥1.0 percent) - historical growth applied
Poland,Historical,EV sales share,Buses,EV,percent,16.0,20.0,25.0,0.25,1.0,False,0.25,forward_fill,25.0,25.0,25.0,False,Established market (≥1.0 percent) - historical growth applied
Poland,Historical,EV stock,Vans,PHEV,Vehicles,5.0,6.0,7.199999999999999,0.2,100.0,True,0.2,forward_fill,20.0,20.0,20.0,False,Established market (≥100.0 Vehicles) - historical growth applied
Poland,Historical,EV sales,Cars,FCEV,Vehicles,46.0,83.0,149.7608695652174,0.8043478260869565,100.0,True,0.8043478260869565,forward_fill,80.43,80.43,80.43,False,Established market (≥100.0 Vehicles) - historical growth applied
Poland,Historical,EV sales,Cars,PHEV,Vehicles,11000.0,13000.0,15363.636363636364,0.18181818181818182,100.0,False,0.18181818181818182,forward_fill,18.18,18.18,18.18,False,Established market (≥100.0 Vehicles) - historical growth applied
Poland,Historical,EV sales,Cars,BEV,Vehicles,14000.0,17000.0,20642.85714285714,0.21428571428571427,100.0,False,0.21428571428571427,forward_fill,21.43,21.43,21.43,False,Established market (≥100.0 Vehicles) - historical growth applied
Poland,Historical,EV stock,Cars,BEV,Vehicles,31000.0,52000.0,87225.8064516129,0.6774193548387096,100.0,False,0.6774193548387096,forward_fill,67.74,67.74,67.74,False,Established market (≥100.0 Vehicles) - historical growth applied
Poland,Historical,EV stock,Cars,FCEV,Vehicles,130.0,210.0,339.2307692307692,0.6153846153846154,100.0,False,0.6153846153846154,forward_fill,61.54,61.54,61.54,False,Established market (≥100.0 Vehicles) - historical growth applied
Poland,Historical,EV stock,Cars,PHEV,Vehicles,30000.0,47000.0,73633.33333333333,0.5666666666666667,100.0,False,0.5666666666666667,forward_fill,56.67,56.67,56.67,False,Established market (≥100.0 Vehicles) - historical growth applied
Poland,Historical,EV sales,Vans,BEV,Vehicles,1100.0,2400.0,5236.363636363636,1.1818181818181819,100.0,False,1.1818181818181819,forward_fill,118.18,118.18,118.18,False,Established market (≥100.0 Vehicles) - historical growth applied
Poland,Historical,EV stock,Buses,PHEV,Vehicles,38.0,44.0,50.94736842105263,0.15789473684210525,100.0,True,0.15789473684210525,forward_fill,15.79,15.79,15.79,False,Established market (≥100.0 Vehicles) - historical growth applied
Poland,Historical,EV sales,Buses,PHEV,Vehicles,1.0,3.0,7.5,1.5,100.0,True,2.0,forward_fill,200.0,150.0,200.0,True,Small base (<100.0 Vehicles) - capped at 150% (was 200.0%)
Poland,Historical,EV stock,Vans,BEV,Vehicles,3100.0,5800.0,10851.612903225807,0.8709677419354839,100.0,False,0.8709677419354839,forward_fill,87.1,87.1,87.1,False,Established market (≥100.0 Vehicles) - historical growth applied
Poland,Historical,EV sales,Buses,BEV,Vehicles,180.0,360.0,720.0,1.0,100.0,False,1.0,forward_fill,100.0,100.0,100.0,False,Established market (≥100.0 Vehicles) - historical growth applied
Poland,Historical,EV stock,Buses,BEV,Vehicles,820.0,1200.0,1756.0975609756097,0.4634146341463415,100.0,False,0.4634146341463415,forward_fill,46.34,46.34,46.34,False,Established market (≥100.0 Vehicles) - historical growth applied
Poland,Historical,EV sales,Buses,FCEV,Vehicles,,34.0,35.7,0.05,100.0,True,0.05,forward_fill,,5.0,5.0,False,5% default growth (no 2022 data)
Poland,Historical,EV stock,Buses,FCEV,Vehicles,,34.0,35.7,0.05,100.0,True,0.05,forward_fill,,5.0,5.0,False,5% default growth (no 2022 data)
Portugal,Historical,EV sales share,Cars,EV,percent,22.0,32.0,46.54545454545455,0.45454545454545453,1.0,False,0.45454545454545453,forward_fill,45.45,45.45,45.45,False,Established market (≥1.0 percent) - historical growth applied
Portugal,Historical,EV stock share,Cars,EV,percent,2.5,3.90000009536743,6.0840002975463845,0.560000038146972,1.0,False,0.560000038146972,forward_fill,56.0,56.0,56.0,False,Established market (≥1.0 percent) - historical growth applied
Portugal,Historical,EV sales share,Buses,EV,percent,5.30000019073486,36.0,244.52829308677929,5.792452585743869,1.0,False,5.792452585743869,forward_fill,579.25,579.25,579.25,False,Established market (≥1.0 percent) - historical growth applied
Portugal,Historical,EV sales share,Vans,EV,percent,4.30000019073486,8.60000038146973,17.20000076293948,1.0000000000000024,1.0,False,1.0000000000000024,forward_fill,100.0,100.0,100.0,False,Established market (≥1.0 percent) - historical growth applied
Portugal,Historical,EV stock share,Buses,EV,percent,1.70000004768372,3.59999990463257,7.623528794021353,1.117646943326639,1.0,False,1.117646943326639,forward_fill,111.76,111.76,111.76,False,Established market (≥1.0 percent) - historical growth applied
Portugal,Historical,EV stock share,Vans,EV,percent,0.300000011920929,0.469999998807907,0.7363333003388519,0.5666666004392855,1.0,True,0.5666666004392855,forward_fill,56.67,56.67,56.67,False,Established market (≥1.0 percent) - historical growth applied
Portugal,Historical,EV stock,Cars,BEV,Vehicles,54000.0,91000.0,153351.85185185185,0.6851851851851852,100.0,False,0.6851851851851852,forward_fill,68.52,68.52,68.52,False,Established market (≥100.0 Vehicles) - historical growth applied
Portugal,Historical,EV stock,Buses,FCEV,Vehicles,3.0,1.0,0.7,-0.3,100.0,True,-0.6666666666666666,forward_fill,-66.67,-30.0,-66.67,True,Small base (<100.0 Vehicles) - capped at 150% (was -66.7%)
Portugal,Historical,EV stock,Vans,PHEV,Vehicles,9.0,9.0,9.0,0.0,100.0,True,0.0,forward_fill,0.0,0.0,0.0,False,Established market (≥100.0 Vehicles) - historical growth applied
Portugal,Historical,EV sales,Cars,FCEV,Vehicles,,2.0,2.1,0.05,100.0,True,0.05,forward_fill,,5.0,5.0,False,5% default growth (no 2022 data)
Portugal,Historical,EV sales,Cars,BEV,Vehicles,18000.0,36000.0,72000.0,1.0,100.0,False,1.0,forward_fill,100.0,100.0,100.0,False,Established market (≥100.0 Vehicles) - historical growth applied
Portugal,Historical,EV stock,Vans,BEV,Vehicles,3300.0,4800.0,6981.818181818182,0.45454545454545453,100.0,False,0.45454545454545453,forward_fill,45.45,45.45,45.45,False,Established market (≥100.0 Vehicles) - historical growth applied
Portugal,Historical,EV stock,Buses,PHEV,Vehicles,12.0,16.0,21.333333333333332,0.3333333333333333,100.0,True,0.3333333333333333,forward_fill,33.33,33.33,33.33,False,Established market (≥100.0 Vehicles) - historical growth applied
Portugal,Historical,EV sales,Cars,PHEV,Vehicles,16000.0,27000.0,45562.5,0.6875,100.0,False,0.6875,forward_fill,68.75,68.75,68.75,False,Established market (≥100.0 Vehicles) - historical growth applied
Portugal,Historical,EV sales,Vans,BEV,Vehicles,1000.0,2500.0,6250.0,1.5,100.0,False,1.5,forward_fill,150.0,150.0,150.0,False,Established market (≥100.0 Vehicles) - historical growth applied
Portugal,Historical,EV sales,Buses,BEV,Vehicles,76.0,360.0,1705.2631578947367,3.736842105263158,100.0,False,3.736842105263158,forward_fill,373.68,373.68,373.68,False,Established market (≥100.0 Vehicles) - historical growth applied
Portugal,Historical,EV stock,Buses,BEV,Vehicles,250.0,570.0,1299.6000000000001,1.28,100.0,False,1.28,forward_fill,128.0,128.0,128.0,False,Established market (≥100.0 Vehicles) - historical growth applied
Portugal,Historical,EV sales,Buses,FCEV,Vehicles,,1.0,1.05,0.05,100.0,True,0.05,forward_fill,,5.0,5.0,False,5% default growth (no 2022 data)
Portugal,Historical,EV stock,Cars,FCEV,Vehicles,3.0,3.0,3.0,0.0,100.0,True,0.0,forward_fill,0.0,0.0,0.0,False,Established market (≥100.0 Vehicles) - historical growth applied
Portugal,Historical,EV charging points,EV,Publicly available fast,charging points,1600.0,3800.0,9025.0,1.375,50.0,False,1.375,forward_fill,137.5,137.5,137.5,False,Established market (≥50.0 charging points) - historical growth applied
Portugal,Historical,EV charging points,EV,Publicly available slow,charging points,4000.0,5600.0,7839.999999999999,0.4,50.0,False,0.4,forward_fill,40.0,40.0,40.0,False,Established market (≥50.0 charging points) - historical growth applied
Portugal,Historical,EV stock,Cars,PHEV,Vehicles,57000.0,84000.0,123789.47368421052,0.47368421052631576,100.0,False,0.47368421052631576,forward_fill,47.37,47.37,47.37,False,Established market (≥100.0 Vehicles) - historical growth applied
Rest of the world,Historical,EV stock share,Cars,EV,percent,0.068000003695488,0.140000000596046,0.2882352809076891,1.0588234262895402,1.0,True,1.0588234262895402,forward_fill,105.88,105.88,105.88,False,Established market (≥1.0 percent) - historical growth applied
Rest of the world,Historical,EV sales share,Cars,EV,percent,0.670000016689301,1.5,3.3582088715728977,1.2388059143819317,1.0,False,1.2388059143819317,forward_fill,123.88,123.88,123.88,False,Established market (≥1.0 percent) - historical growth applied
Rest of the world,Historical,EV stock share,Buses,EV,percent,0.032000001519919,0.039000000804663,0.04753124970375205,0.21874996725818047,1.0,True,0.21874996725818047,forward_fill,21.87,21.87,21.87,False,Established market (≥1.0 percent) - historical growth applied
Rest of the world,Historical,EV sales share,Buses,EV,percent,0.25,0.109999999403954,0.07699999958276779,-0.3,1.0,True,-0.560000002384184,forward_fill,-56.0,-30.0,-56.0,True,Small base (<1.0 percent) - capped at 150% (was -56.0%)
